date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2021-08-18,3.1112,380.22,2.1043,0.9224,,,17.948,29.993,69.2099,0.7151,632.04,396.15,44705.29,21.352,0.33047,435.51,1.911,209.79,0.3032,23.868,146.43,1.5205,4.98,63.952,3014.55,67.47,0.41398,46.61,,0.8543,0.22323,58.53,9.067,1.0003,6.4091,,25.341,166.65,0.7754,1.33364,3513.01,4.4377,51.556,,8.062,0.5818,,11.324,72.663,,6.843,,0.08456,26.313,0.11955,23.343,0.34151,1.1431,3.3427,140.76,0.09745
2021-08-19,3.4264,405.4,2.4411,1.0441,,,18.688,30.653,71.8786,0.7576,659.83,431.27,46760.62,22.428,0.34506,457.94,2.151,220.09,0.31778,26.582,146.04,1.5822,5.2541,67.054,3184.12,70.48,0.50756,49.755,,0.9833,0.23733,67.15,10.211,1.0593,6.6786,,27.096,175.59,0.8198,1.47056,3748.4,4.4799,54.334,,8.835,0.59842,,12.399,72.764,,7.151,,0.08825,27.962,0.13013,23.869,0.36732,1.2347,3.6398,147.37,0.10442
2021-08-20,3.4481,409.2,2.4557,1.1385,,,18.928,39.155,73.7001,0.7827,693.99,454.93,49322.47,24.32,0.35456,479.9,2.269,232.73,0.32733,28.149,155.86,1.6712,5.456,70.2,3284.82,73.06,0.49215,50.315,,1.0409,0.2471,67.91,10.73,1.1084,7.046,,28.678,183.59,0.8435,1.54956,3815.06,4.41,56.542,,9.303,0.61361,,12.59,78.643,,7.276,,0.09059,28.886,0.13295,24.498,0.38489,1.2629,3.7279,153.75,0.108
2021-08-21,3.3636,399.91,2.4341,1.1488,,,22.14,43.676,76.8712,0.779,675.56,448.74,48821.87,23.623,0.38234,462.4,2.222,237.27,0.31662,27.863,148.94,1.8374,5.3545,67.512,3223.43,78.45,0.57322,51.229,,0.9886,0.24229,64.58,12.958,1.0725,7.5323,,27.844,179.63,0.8754,1.58324,3870.29,6.185,55.368,,11.303,0.66054,,13.064,73.801,,7.264,,0.08799,28.237,0.12822,24.909,0.37167,1.2158,3.6895,155.89,0.10701
2021-08-22,3.3849,400.98,2.7049,1.157,,,21.862,43.663,77.1476,0.87,672.29,448.68,49239.22,23.53,0.37734,459.89,2.44,255.26,0.31467,27.685,148.65,1.8431,5.4142,67.359,3238,77.17,0.55539,50.194,,1.0737,0.24139,64.59,12.584,1.1672,8.5085,,27.982,185.91,0.8836,1.62299,3806.04,5.4536,55.495,,10.58,0.65705,,13.514,72.775,,7.341,,0.08795,28.4,0.12817,26.022,0.37232,1.226,3.7977,160.54,0.1095
2021-08-23,3.4073,408.35,2.9152,1.1587,,,21.808,46.451,77.3408,0.8941,678.22,499.06,49488.85,25.217,0.40683,465.38,2.367,270.58,0.31783,27.877,149.03,2.1796,5.5928,68.257,3321.28,79.75,0.55123,50.673,,1.0248,0.26095,65.62,12.272,1.1563,8.7153,,28.552,187.01,0.9248,1.62482,3879.05,5.4911,60.763,,11.421,0.67736,,13.627,75.623,,7.829,,0.08987,28.8,0.13164,26.007,0.37873,1.2457,4.3059,165.12,0.11526
2021-08-24,3.064,377.97,2.7187,1.0368,,,19.538,55.474,69.8937,0.8185,636.38,471.62,47674.01,23.655,0.36733,423,2.096,248.16,0.28864,25.067,137.41,1.8911,5.0583,62.832,3170.62,74.34,0.4814,47.465,,0.9194,0.25286,59.23,11.63,1.0567,7.8551,,25.728,173.42,0.8517,1.47371,3628.65,5.0472,55.528,,10.373,0.61453,,12.207,70.527,,7.057,,0.08457,26.609,0.12128,23.651,0.35037,1.1353,3.9626,155.3,0.10724
2021-08-25,3.1781,384.16,2.739,1.0651,,,20.056,46.208,72.5077,0.8619,650.39,503.19,48973.32,25.962,0.38774,435.49,2.197,264.46,0.29255,25.982,138.97,2.0721,5.2094,63.773,3226.87,76.53,0.49773,49.58,,0.9513,0.2582,62.18,12.345,1.0833,8.0814,,26.612,177.75,0.9549,1.52737,3700.68,5.5808,56.304,,10.441,0.73868,,12.421,71.973,,7.207,,0.08758,27.064,0.1275,24.268,0.35894,1.1735,5.092,163.8,0.11288
2021-08-26,2.92,350.7,2.528,0.9887,,,17.9,41.32,69.61,0.793,606.1,478.1,46843.87,24.83,0.3582,405,2.049,232.1,0.2684,23.92,134.63,1.85,4.74,59.77,3093.2,72.29,0.4333,45.84,,0.865,0.2379,56.45,10.9,0.9727,7.613,,24.39,167.7,0.8899,1.372,3586,4.87,51.39,,9.494,0.6768,,11.415,74.92,,6.525,,0.08303,25.51,0.11591,22.99,0.3348,1.0712,4.438,144,0.10571
2021-08-27,3.214,372.8,2.946,1.065,,,20.42,50.14,73.67,0.8456,636,494.5,49069.9,26.14,0.3783,421.2,2.182,242.3,0.2944,26.53,140.99,2.001,5.09,64.09,3273.45,75.19,0.492,49.52,,0.9243,0.2542,62.7,11.674,1.0413,8.162,,26.04,176.2,0.9296,1.518,3752,5.316,55.52,,10.38,0.7092,,12.238,87.98,,6.951,,0.08828,27.41,0.12803,24.65,0.3571,1.1918,5.24,152.3,0.11266
2021-08-28,3.282,367.2,2.847,1.0388,,,21.31,50.2,74.81,0.8194,646.6,486.2,48895.35,25.47,0.3683,413.7,2.096,236.4,0.286,25.96,140.71,2.055,5.008,64.19,3244.48,73.96,0.5231,51.15,,0.9167,0.2608,65.08,11.309,1.0135,8.655,,25.73,175.6,0.9227,1.458,3604,5.717,54.51,,9.966,0.7597,,11.99,96.22,,6.918,,0.08829,26.81,0.12328,25.31,0.3476,1.1459,5.632,150.5,0.11336
2021-08-29,3.153,364.1,2.851,1.0217,,,21.2,47.39,78.33,0.8152,659,479.7,48767.83,25.19,0.3755,418.5,2.103,225.3,0.2809,25.7,140.99,2.183,5.059,63.23,3223.47,73.63,0.5856,47.37,,0.9149,0.2521,72,11.087,1.0045,8.381,,25.76,174.3,1.0236,1.418,3452,5.546,54.45,,9.898,1.0037,,11.647,94.23,,6.914,,0.08847,26.78,0.12352,24.8,0.3431,1.1408,5.89,148.3,0.10997
2021-08-30,3.01,357.6,2.734,1.0207,,,22.14,41.44,72.82,0.7924,632.4,460.3,46982.91,23.2,0.3684,419.8,2.095,216.6,0.272,26.03,157.79,2.085,4.82,61.83,3229.64,71.2,0.7986,46.29,,0.8509,0.2446,64.73,11.787,0.9656,7.797,,25.04,167.3,0.9461,1.319,3359,5.324,51.58,,9.533,0.9752,,11.106,110.25,,6.583,,0.08616,26.84,0.11709,26.54,0.3296,1.1002,5.391,141.2,0.10716
2021-08-31,3.055,391.7,2.767,1.1134,,,22.89,39.5,72.14,0.8146,636.6,463.9,47100.89,22.89,0.3658,442.2,2.235,223.7,0.2781,31.35,169.03,2.019,5.037,63.8,3429.2,75.97,0.72,48.47,,0.8561,0.2517,62.78,11.234,0.9891,7.536,,26.7,171.5,0.9416,1.336,3526,5.277,52.09,,9.867,0.9534,,11.573,108.27,,6.661,,0.08875,29.38,0.12282,28.13,0.3393,1.1856,5.164,143.8,0.108
2021-09-01,3.341,413.1,2.869,1.1614,,,25.44,42.47,73.89,0.8635,655.7,489.4,48810.52,24.18,0.384,478,2.307,238.9,0.2943,33.18,176.19,2.079,5.312,68.75,3826.82,78.69,0.8709,65.14,,0.921,0.2641,66.24,13.521,1.1333,8.171,,29.72,180.9,0.9816,1.47,3694,5.497,55.19,,10.701,1.008,,12.51,110.71,,7.109,,0.095,31.35,0.13728,29.07,0.3534,1.2362,5.424,151.7,0.11516
2021-09-02,3.352,399.4,2.96,1.1421,,,24.14,47.58,72.7,0.8485,664.3,483.7,49246.64,23.47,0.3845,462,2.205,239,0.2947,31.79,171.97,2.046,5.256,67.61,3785.82,77.39,0.8489,60.15,,0.9067,0.2745,64.58,12.934,1.5463,8.127,,29.95,183.3,0.9655,1.445,3543,5.49,55.41,,10.362,1.0049,,12.53,128.23,,7.024,,0.09953,29.93,0.14307,29.72,0.359,1.2533,5.293,150.7,0.11388
2021-09-03,3.572,395,2.966,1.2178,,,24.11,45.89,73.98,0.8787,713.7,488.5,49999.14,23.44,0.3961,466.9,2.206,247.5,0.2961,33.57,174.68,2.071,5.671,69.98,3938.11,77.65,0.975,63.67,,0.9132,0.2859,65.82,13.126,1.5744,8.056,,30.75,212.9,0.9954,1.457,3655,6.168,57.27,,10.184,1.002,,12.442,146.4,,7.256,,0.10161,28.65,0.14294,30.76,0.3688,1.2907,5.312,156.4,0.1194
2021-09-04,3.682,397.8,2.83,1.2079,,,24.4,47.15,82.41,0.9206,709,497.7,49915.64,24.11,0.4166,471.3,2.271,251.8,0.2992,32.4,171.58,2.097,5.692,68.81,3885.52,95.04,1.0616,60.88,,0.9506,0.318,78.3,13.924,1.9835,8.046,,29.88,211.9,1.0549,1.739,3548,6.077,57.95,,10.319,0.9943,,12.369,138.88,,7.517,,0.10146,28.56,0.14477,30.53,0.3699,1.2548,5.399,160.1,0.12219
2021-09-05,3.834,416.8,2.91,1.3147,,,25.73,48.15,82.21,0.9833,764.5,504.8,51756.88,24.47,0.4253,510.9,2.48,264.4,0.3143,34.42,176.18,2.191,6.294,73.54,3950.29,113.65,1.2156,63.53,,1.0236,0.3075,79.33,13.382,1.8008,7.989,,33.55,232.2,1.0784,1.68,3718,6.14,65.78,,10.358,0.9772,,12.933,142,,8.188,,0.10519,29.37,0.15391,29.49,0.3976,1.3076,5.569,172.8,0.13274
2021-09-06,3.71,408.7,2.833,1.4579,,,25.08,47.1,79.08,0.9553,784.5,496.1,52663.9,24.56,0.4466,509.2,2.486,255.7,0.309,34.35,179.9,2.179,6.216,73.48,3926.77,106.22,1.3931,73.35,,1.0646,0.312,79.55,15.476,1.8015,7.813,,34.81,219.4,1.0434,1.643,3620,6.1,63.62,,11.688,0.9602,,13.574,164.22,,9.215,,0.10381,28.84,0.14998,29.23,0.4239,1.3894,5.599,171.1,0.13082
2021-09-07,2.934,346.7,2.514,1.2774,,,21.08,37.93,64.4,0.7777,673.4,418.7,46863.73,20.8,0.3424,413.1,1.992,207.3,0.2552,27.97,158.55,1.757,4.887,59.36,3434.57,84.46,1.405,71.11,,0.8339,0.272,61.23,12.738,1.518,6.15,,28.26,178.5,0.8352,1.362,3050,8.674,49.84,,9.518,0.752,,10.746,173.46,,7.032,,0.08539,24.32,0.12286,27.27,0.3358,1.1292,4.413,136.4,0.10186
2021-09-08,2.919,330.5,2.47,1.9163,,,20.69,37,68.04,0.7704,662.7,415,46048.31,20.13,0.3371,409.7,1.987,201.7,0.2567,27.76,172.4,1.73,4.745,58.71,3499,88.28,1.5602,76.27,,0.8226,0.3188,61.58,12.089,1.5197,6.234,,27.16,179.7,0.8533,1.334,3021,10.391,49.14,,9.006,0.793,,11.073,191.02,,6.813,,0.09272,23.15,0.11837,27.5,0.3298,1.0998,4.336,135.4,0.10335
2021-09-09,3.034,330.5,2.518,2.3036,,,26.85,40.77,69.13,0.8121,661.5,421.3,46395.14,20.53,0.3468,411.4,2.384,202.5,0.2525,29.82,200.45,1.79,4.815,58.92,3424.93,88.68,1.6583,79.57,,0.8557,0.331,60.82,11.9,1.5672,6.734,,28.01,180.5,0.8718,1.367,2938,9.72,50.62,,9.069,0.8723,,11.333,187.9,,6.988,,0.09303,23.32,0.12163,31.26,0.3326,1.0868,5.581,137.6,0.10818
2021-09-10,2.883,312.2,2.383,2.0126,,,29.41,49.3,65.46,0.7626,628.9,401.4,44850.91,19.07,0.3296,392,2.144,192.9,0.2397,29.19,235.82,1.646,4.567,56.31,3208.86,82.43,1.4939,72.8,,0.8082,0.3163,56.91,10.979,1.5375,6.333,,26.39,174.1,0.8176,1.304,2783,9.933,48.09,,8.49,0.7829,,10.561,179.6,,6.455,,0.09075,22.31,0.11252,29.14,0.3169,1.0552,6.184,128.2,0.10638
2021-09-11,2.91,328.6,2.638,1.9943,,,27.33,57.02,68.92,0.773,636.1,405.1,45173.69,19.61,0.3325,397.3,2.269,194.1,0.241,31.57,230,1.679,4.674,57.08,3267.21,81.66,1.5466,72.57,,0.8731,0.363,58.1,11.684,1.505,6.291,,26.99,178.6,0.8323,1.316,2846,9.05,49.03,,8.558,0.8021,,10.826,179.04,,6.45,,0.09555,22.73,0.11549,30.54,0.3252,1.0787,6.119,128.5,0.10696
2021-09-12,2.989,333.3,2.581,2.3793,,,34.89,59.22,69.81,0.8098,646.5,416.3,46025.24,20.42,0.3379,403.7,2.421,203.5,0.2502,35.79,266.44,1.712,4.878,58.07,3404.21,83.63,1.4422,73.59,,0.9216,0.4242,59.43,12.213,1.5119,6.827,,29.42,183,0.8461,1.328,2874,8.942,51.56,,9.102,0.8131,,10.947,174.29,,6.588,,0.11241,23.74,0.11984,32.06,0.3326,1.1181,7.026,131.3,0.11178
2021-09-13,2.841,330.9,2.402,2.1652,,,35.82,53.15,64.99,0.7546,614.1,399.1,44940.73,19.41,0.3215,385,2.359,196.6,0.2358,34.84,260.89,1.629,4.741,55.72,3285.35,77.96,1.3045,68.38,0.04721,0.8396,0.4317,55.06,10.748,1.4021,6.269,,26.96,179.4,0.8198,1.248,2809,8.201,48.43,,8.381,0.7457,,12.854,169.53,,6.125,,0.10462,22.66,0.11245,29.98,0.3186,1.0643,7.164,127.8,0.10256
2021-09-14,3.073,384.7,2.396,2.0396,,,34.2,51.5,66.7,0.7819,640.7,414.3,47111.52,20.83,0.337,447,2.8,205.7,0.2406,37.36,280.33,1.681,4.864,57.14,3434.37,80.8,1.205,67.68,0.04389,0.8597,0.4563,56.93,11.291,1.5609,6.378,,30.8,183.1,0.845,1.318,2923,8.612,51.83,,9.285,0.7926,,13.819,158.88,,6.466,,0.11822,25.68,0.11764,29.84,0.3313,1.0963,7.108,133.8,0.10679
2021-09-15,3.3,414.5,2.505,2.015,,,34.12,57.84,68.64,0.7927,652.6,431.3,48121.41,22.58,0.3468,442.5,3.013,209,0.2476,36.47,258.79,1.767,5.103,59.18,3613.55,86.23,1.4417,71.13,0.05141,0.9072,0.505,61.37,11.368,1.6074,6.473,,30.67,189,0.8612,1.416,3062,9.242,52.79,,10.139,0.8074,,15.015,158.79,,6.867,,0.12069,27.47,0.12206,30.46,0.341,1.1207,6.897,139.8,0.11123
2021-09-16,3.326,384,2.417,2.0378,,,37.07,67.56,67.26,0.7751,639.2,424.3,47737.82,22.32,0.3374,422.2,3.107,208.3,0.2418,35.5,265.89,1.681,5.016,57.99,3567.98,84.72,1.3073,67.45,0.10014,0.8563,0.4767,57.93,11.31,1.523,6.402,,29.8,185.2,0.8419,1.384,2970,8.73,50.62,,10.052,0.8202,,14.62,152.29,,6.653,,0.11594,26.23,0.11669,30.94,0.3307,1.0902,6.936,137.9,0.11191
2021-09-17,3.119,353.9,2.35,1.9236,,,33.46,70.11,65.87,0.7519,621.2,406.6,47299.98,21.32,0.3256,400.2,2.807,199.3,0.2401,33.03,242.04,1.634,5.251,56.7,3399.81,85.79,1.2487,61.57,0.1167,0.8185,0.426,56.45,10.693,1.7462,6.138,,27.72,180,0.8164,1.422,2789,8.322,48.77,,9.684,0.7715,,12.782,147.58,,6.319,,0.10545,24.32,0.11145,28.82,0.3195,1.0661,6.116,134.5,0.10767
2021-09-18,3.133,355.1,2.371,2.0722,,,40.76,69.02,66.14,0.7545,630.8,410.7,48292.74,22.41,0.3287,401.5,2.885,199.4,0.2413,34.87,247.86,1.646,5.466,57.19,3435.64,84.3,1.3306,63.73,0.11561,0.8344,0.4294,58.6,10.866,1.6658,6.273,,28.39,181.4,0.822,1.366,2840,9.071,49.65,,9.934,0.778,,12.586,169.22,,6.367,,0.10586,24.54,0.11297,29.01,0.3219,1.0751,6.399,138.6,0.10832
2021-09-19,2.945,340,2.283,1.9729,,,44.27,70.07,63.7,0.7384,608.7,408.6,47241.75,22.78,0.3164,393.1,3.046,192.9,0.2331,33.85,224.81,1.57,4.909,55.33,3328.62,83.53,1.4579,60.79,0.1101,0.8141,0.3968,57.16,10.918,1.5344,6.004,,27.36,175.6,0.7994,1.315,2768,10.061,48.16,,9.106,0.7423,,12.825,152.76,,6.099,,0.10369,23.87,0.10824,27.4,0.3134,1.0483,6.519,133.6,0.10252
2021-09-20,2.576,291.9,2.079,1.6736,,,34.01,57.33,55.11,0.6515,542.7,364.1,43015.62,19.13,0.2714,338,2.41,170.1,0.2086,28.31,185.54,1.339,4.202,49.11,2977.28,74.43,1.1487,52.92,0.0903,0.6999,0.3395,47.58,8.763,1.302,5.12,,23.57,157.2,0.6786,1.135,2436,7.693,41.57,,7.425,0.6354,,10.64,132.77,,5.157,,0.0914,20.9,0.09176,23.02,0.282,0.9216,5.303,119.1,0.08708
2021-09-21,2.321,271.7,1.986,1.5763,,,30.45,58.98,50.62,0.6062,505.4,344.4,40734.38,17.9,0.2534,312.5,2.2,157.4,0.2009,26.39,199.78,1.226,3.886,45.81,2765.9,69.54,0.9829,51.37,0.09919,0.658,0.3055,44.79,7.982,1.2204,4.674,,21.42,148.5,0.6144,1.047,2293,6.701,37.49,,6.709,0.5976,,9.518,124.29,,5.016,,0.08826,19.06,0.0861,22.37,0.2659,0.8743,4.685,111.7,0.08071
2021-09-22,2.629,301.9,2.257,1.8457,,,39.71,74.07,61.58,0.6855,547.7,379,43543.61,20.21,0.2909,347.4,2.45,175.5,0.2245,31.6,230.06,1.413,4.3,51.26,3076.92,74.51,1.2489,55.78,0.10786,0.745,0.3666,49.89,9.157,1.3653,5.494,,24.45,161.4,0.7335,1.23,2530,7.771,42.93,,7.735,0.6941,,10.921,148.02,,5.575,,0.09876,21.62,0.09956,24.7,0.2926,1.0033,5.571,121.3,0.09197
2021-09-23,2.778,308.9,2.327,2.0031,,,41.51,76.44,67.36,0.7024,552.7,383.5,44865.26,20.07,0.2956,374.1,2.788,184.7,0.2246,33.41,245.58,1.478,4.374,51.31,3152.5,74.66,1.2602,57.6,0.11261,0.7337,0.3829,50.56,9.751,1.3906,6.047,,25.41,163.9,0.7641,1.225,2490,9.17,43.9,,9.112,0.7337,,11.737,149.91,,5.707,,0.09923,21.5,0.10202,25.15,0.303,1.0016,6.214,122.6,0.09304
2021-09-24,2.547,280.8,2.277,1.7864,,,42.58,72.31,68.24,0.6538,513.5,355,42810.57,18.86,0.2717,340.8,2.426,165.5,0.2091,30.79,237.94,1.344,4.028,47.64,2928.53,63.31,1.199,52.9,0.0971,0.6922,0.3498,46.11,9.269,1.264,6.334,,23.26,152.1,0.7015,1.126,2297,7.973,39.74,,7.911,0.6788,,10.507,139.13,,5.181,,0.09226,19.65,0.09229,25.56,0.2811,0.944,6.987,110.6,0.08492
2021-09-25,2.49,274.3,2.3,1.731,,,39.45,68.28,65.24,0.6435,516.8,349.6,42670.64,18.49,0.2664,331.2,2.31,164.4,0.2083,29.82,218.26,1.334,4.011,47.34,2921.73,60.4,1.2426,54.84,0.09247,0.6825,0.3417,45.79,8.905,1.2318,5.906,,24.51,151,0.6918,1.121,2259,7.618,39.01,,7.283,0.667,,10.177,136.06,,5.098,,0.09055,19.47,0.08994,24.23,0.2768,0.94,6.823,110.7,0.08402
2021-09-26,2.679,293.3,2.207,1.775,,,39.8,66.77,63.71,0.6379,503.2,344,43160.9,18.64,0.2633,355,2.543,162,0.205,28.84,223.5,1.327,3.971,47.19,3059.37,55.77,1.179,55.82,0.08788,0.6731,0.3346,43.69,10.682,1.1772,5.639,,24.6,150.7,0.7111,1.123,2349,7.293,38.72,,7.232,0.6556,,10.466,135.64,,5.099,,0.08769,24.04,0.09149,23.65,0.276,0.9436,6.509,111.2,0.08351
2021-09-27,2.524,273.4,2.13,1.6733,,,37.21,66.33,63.84,0.6075,488,335.5,42147.35,18.41,0.2541,338.2,2.369,153.7,0.1997,27.71,212.35,1.262,3.829,45.37,2925.59,58.98,1.2803,51.66,0.08421,0.661,0.3193,42.46,9.897,1.1389,5.551,,23.01,145,0.6605,1.084,2243,6.894,37.45,,6.942,0.6306,,9.832,136.35,,4.924,,0.08599,22.38,0.08634,22.74,0.265,0.9218,6.034,104.5,0.07937
2021-09-28,2.373,260.9,2.037,1.5649,,,33.7,61.51,69.1,0.5814,474.2,333,41026.54,18.11,0.2443,319.9,2.226,147.3,0.1965,26.31,200.15,1.203,3.683,44.99,2804.91,55.3,1.1742,48.14,0.07673,0.6279,0.3035,40.87,9.278,1.0511,5.121,,22.1,140.6,0.6195,1.05,2227,6.416,35.93,,6.625,0.594,,9.307,132.2,,4.69,,0.08305,23.07,0.08173,22.95,0.2566,0.8928,5.471,100.8,0.07531
2021-09-29,2.499,265.1,2.066,1.6067,,,33.88,65.46,69.32,0.5942,484.9,367.7,41524.28,18.53,0.2491,307.5,2.289,152.6,0.1987,27.28,203.15,1.223,3.745,45.52,2850.45,57,1.2,49.92,0.08354,0.6328,0.3108,44.4,9.437,1.0492,5.083,,22.85,144.7,0.6452,1.099,2228,6.641,37.08,,6.528,0.6024,,9.281,135.25,,4.827,,0.08581,23.01,0.08468,23.19,0.2696,0.9268,5.641,103.7,0.08253
2021-09-30,2.554,276.3,2.115,1.6273,,,36.23,66.63,74.64,0.632,502.6,387.5,43824.1,18.91,0.2618,317.9,2.336,166,0.2042,28.62,209.95,1.308,3.938,47.01,3000.61,60.04,1.2064,51.68,0.10046,0.6459,0.338,45.09,9.715,1.1522,5.39,,24,153.3,0.689,1.128,2288,6.927,39.25,,6.974,0.6709,,9.6,141.37,,5.048,,0.08943,23.53,0.09598,24.24,0.2787,0.9533,6.073,107.1,0.08577
2021-10-01,2.914,302.5,2.256,1.7736,,,37.85,67.67,110.28,0.6796,543.7,421.5,48141.61,19.96,0.2867,326.4,2.532,176.8,0.2226,31.94,241.73,1.525,4.275,51.9,3309.91,71.47,1.4174,55.23,0.10047,0.7067,0.365,51.68,10.681,1.3241,5.83,,26.31,166.2,0.7531,1.266,2443,7.83,42.37,,7.954,0.8093,,10.49,161.56,,5.983,,0.09481,25.64,0.10825,26.12,0.3003,1.0422,6.69,114.9,0.09464
2021-10-02,3.046,313.8,2.247,1.7692,,,38.62,69.08,107.84,0.7083,552.1,427.1,47634.9,19.95,0.2834,337.4,2.535,177.8,0.2185,32.01,245.09,1.505,4.322,53.17,3387.76,69.66,1.458,56.11,0.1014,0.7258,0.3855,49.57,10.778,1.2704,6.047,,26.89,168.9,0.7505,1.292,2480,7.806,42.33,,8.24,0.7852,,10.767,168.98,,6.051,,0.09338,26.15,0.11131,26.3,0.3164,1.0359,7.343,114.2,0.0964
2021-10-03,3.079,310.6,2.251,1.9833,,,38.74,68.69,137.39,0.7299,571,430.5,48200.01,19.68,0.2871,326.7,2.817,178.2,0.2218,32.11,254.33,1.552,4.637,53.68,3417.73,69.11,1.4666,56.72,0.11402,0.7362,0.3988,50.32,10.83,1.231,6.529,,27.57,170.5,0.7678,1.326,2540,8.036,44.47,,8.741,0.8678,,10.684,172.98,,6.123,,0.09494,26,0.11042,27.08,0.3148,1.0552,8.711,118.7,0.09962
2021-10-04,3.171,300.7,2.191,1.9394,,,36.8,65.29,134.6,0.7065,550.7,426.3,49224.94,19.3,0.2833,312.9,2.883,174.2,0.2414,31.15,239.94,1.566,4.594,52.58,3386.31,69.76,1.398,55.95,0.11244,0.7148,0.4048,48.96,10.337,1.1998,6.236,,26.6,167.5,0.766,1.275,2546,7.626,43.01,,9.191,0.8252,,10.277,167.13,,6.02,,0.09351,25.34,0.10939,25.98,0.3104,1.0425,8.36,116.8,0.09699
2021-10-05,3.272,307.5,2.233,1.951,,,36.75,64.6,128.63,0.7418,594.5,442.1,51471.99,19.96,0.3063,309.6,2.936,182.5,0.2516,31.39,244.5,1.692,4.73,54.36,3515.27,70.89,1.4141,58.84,0.10477,0.757,0.4035,54.44,10.338,1.2308,6.388,,27.23,173.8,0.7795,1.315,2546,7.982,46.81,,8.922,0.8038,,10.5,164.62,,6.729,,0.09618,25.64,0.11342,27.59,0.3188,1.0839,7.975,123.1,0.10311
2021-10-06,3.116,311.8,2.209,1.8141,,,35.15,60.01,126.19,0.7363,617.1,434.9,55315,19.75,0.3029,305.9,2.738,185.1,0.2541,32.19,230.47,1.645,4.748,54.83,3574.89,71.75,1.6097,56.77,0.09906,0.7175,0.3815,52.74,10.643,1.297,6.338,,26.8,178.5,0.7756,1.257,2488,7.797,46.32,,8.615,0.8168,,10.249,153.87,,6.417,,0.09549,25.25,0.11231,27.17,0.3578,1.0765,7.795,125.4,0.09872
2021-10-07,3.135,305.9,2.278,1.8902,,,36.67,61.52,124.54,0.7333,611.3,438.5,53785.22,19.42,0.3558,316.9,2.813,189.2,0.2428,33.98,242.99,1.68,4.722,54.34,3587.47,71.46,2.0235,55.74,0.09635,0.7212,0.378,50.95,12.089,1.292,6.509,,26.83,178.6,0.7719,1.276,2500,8.284,46.08,,8.472,0.8007,,10.287,154.26,,6.512,,0.09547,25.52,0.11169,27.49,0.3435,1.0678,7.634,125.3,0.09837
2021-10-08,3.163,307,2.237,1.898,,,35.04,60.51,126.29,0.7475,596.2,419.2,53951.43,19.57,0.3331,313.4,2.959,189.5,0.2441,33.35,257.6,1.7,4.647,53.68,3563.13,79.54,2.3,55.14,0.09948,0.7113,0.3738,49.2,11.649,1.3472,6.574,,26.39,175.9,0.8096,1.344,2494,8.104,46.82,,8.323,0.7819,,10.069,158.86,,6.463,,0.09771,24.76,0.11152,27.26,0.3363,1.0636,7.301,123.4,0.09996
2021-10-09,3.198,307.1,2.268,1.8927,,,35.16,60.63,126.55,0.7625,615.2,421.9,54949.72,19.67,0.3319,330.6,2.907,193.7,0.2467,36.33,258.79,1.719,5,55.63,3574.82,77.01,2.1597,55.98,0.09929,0.744,0.3709,49.56,11.27,1.3932,6.741,,27.45,179.9,0.8412,1.352,2572,8.039,48.74,,8.117,0.8008,,10.2,156.84,,6.94,,0.10306,25.12,0.11892,28.95,0.3531,1.1604,7.622,127.6,0.10296
2021-10-10,2.952,287.9,2.189,1.765,,,32.42,56.51,116.25,0.7188,584.7,404.1,54659,18.61,0.3082,303.5,2.698,182.3,0.2288,34.43,240.03,1.58,4.577,52.84,3414.22,69.81,2.026,53.4,0.09052,0.6819,0.339,44.91,10.929,1.4104,6.171,,25.56,174.8,0.768,1.244,2457,7.391,45.31,,7.495,0.7478,,9.595,147.55,,6.327,,0.09747,24.17,0.11031,26.34,0.3311,1.1352,6.971,119.5,0.09558
2021-10-11,2.906,290.6,2.171,1.7158,,,32.01,55.3,116.52,0.7029,601.3,413.1,57471.35,18.8,0.308,302.7,2.695,183,0.2312,34.13,248.45,1.561,4.55,53.93,3542.12,73.47,2.3358,54.53,0.08885,0.6799,0.3436,45,10.631,1.4499,6.061,,25.22,179.1,0.7617,1.242,2448,7.42,45.12,,7.431,0.7415,,9.575,144.77,,6.167,,0.09707,24.16,0.10911,26.96,0.3445,1.1364,6.898,119.7,0.09435
2021-10-12,2.898,284,2.118,1.7474,,,33.48,54.34,122.13,0.6971,587.9,444.2,55996.93,19.47,0.3154,306.4,2.689,180.7,0.2261,35.17,236.16,1.535,4.495,52.73,3491.46,69.8,2.0921,52.81,0.0859,0.6762,0.3488,43.18,10.935,1.3465,5.797,,24.65,172.6,0.7544,1.223,2442,7.269,44.28,,7.256,0.7218,,9.217,152.32,,5.915,,0.09549,23.46,0.10675,29.6,0.3328,1.1018,7.118,116.3,0.0915
