date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2019-02-06,,,3755526.667,,,,,,,,,46487023.09,120500703,,,,,,,,,,7977656.096,1486090.437,34984364.3,,,,,,,,,1071347.216,,,552819.6212,10273847.96,,,,,2420609.947,,,,,,,,,,13879588.68,,1040198.695,949383.4361,3604299.875,17718861.64,,,
2019-02-07,,,1957982.757,,,,,,,,,35149002.63,63611505.79,,,,,,,,,,4156368.928,1275342.668,15530160.65,,,,,,,,,1524660.023,,,199193.7825,4798854.818,,,,,1176115.508,,,,,,,,,,6380069.311,,709702.4755,781969.601,3733571.024,9626719.691,,,
2019-02-08,,,6856186.502,,,,,,,,,40860967.44,170118212.5,,,,,,,,,,23628143.28,3306812.372,67027886.94,,,,,,,,,2833750.832,,,859693.2986,48819159.69,,,,,5352355.857,,,,,,,,,,15652687.38,,1491246.939,1294184.417,6757614.536,28641390.67,,,
2019-02-09,,,4885712.707,,,,,,,,,47410868.66,90488500.07,,,,,,,,,,16810549.75,2125275.559,39061582.39,,,,,,,,,1013912.31,,,637171.0454,43845377.36,,,,,2899667.684,,,,,,,,,,13878843.07,,972726.0908,700878.5035,4928885.168,20290088.7,,,
2019-02-10,,,4713961.005,,,,,,,,,52514889.99,84696423.96,,,,,,,,,,17552862.83,2010700.862,45929459.13,,,,,,,,,1497584.629,,,913391.6196,30084786.22,,,,,4914737.55,,,,,,,,,,15556526.09,,1265454.711,1122421.607,7394608.867,19934978.57,,,
2019-02-11,,,3614883.048,,,,,,,,,57201203.62,90731831.9,,,,,,,,,,15916956.85,2154113.776,47197595.85,,,,,,,,,1355446.57,,,685555.8726,25000654.72,,,,,5293700.16,,,,,,,,,,17533180.42,,831803.876,1308949.84,3811149.661,12728464.02,,,
2019-02-12,,,3474407.408,,,,,,,,,46161674.27,106766440,,,,,,,,,,22089859.19,1274118.988,41603632.81,,,,,,,,,824693.0617,,,400668.7604,14181167.73,,,,,8843069.351,,,,,,,,,,11184395.84,,810839.8554,1342289.639,4942201.524,15358313.92,,,
2019-02-13,,,2375313.834,,,,,,,,,36165479.58,93350740.95,,,,,,,,,,18771810.54,1021682.793,39073077.84,,,,,,,,,674631.1513,,,400576.9909,14169773.7,,,,,5185197.173,,,,,,,,,,10321144.31,,695447.8197,499196.2273,2540783.234,16721771.67,,,
2019-02-14,,,2197715.272,,,,,,,,,24547147.49,78367545.58,,,,,,,,,,12551823.43,1430705.023,36278326.08,,,,,,,,,568407.0501,,,407685.9414,11825040.19,,,,,5027760.125,,,,,,,,,,5403942.944,,501272.2069,475358.3863,3436231.843,11729954.92,,,
2019-02-15,,,2094882.067,,,,,,,,,30588883.27,74938358.18,,,,,,,,,,12888540.17,1547671.527,31111280.21,,,,,,,,,605561.1675,,,264659.8495,16519445.99,,,,,4212671.091,,,,,,,,,,6065797.776,,1003309.416,328494.5506,6964500.143,10832503.23,,,
